Open time,Open,High,Low,Close,Volume,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume
1642896000,35071.42000000,35479.11000000,34944.00000000,35401.10000000,1601.28654000,56470656.62447240,49033,859.27989000,30306001.90397580
1642899600,35401.11000000,35526.28000000,35268.34000000,35315.04000000,1347.04206000,47659576.60037600,42835,653.07330000,23106168.33913220
1642903200,35316.99000000,35346.21000000,34834.92000000,34875.29000000,1373.11037000,48196170.69098130,42678,622.36607000,21850508.74643960
1642906800,34875.30000000,35101.53000000,34811.00000000,35051.00000000,992.94236000,34700294.98505990,34308,530.26596000,18529938.06213530
1642910400,35051.01000000,35295.97000000,34952.06000000,35217.66000000,1107.66038000,38962992.48064330,32984,564.62267000,19857376.50723250
1642914000,35217.65000000,35565.09000000,34940.09000000,35456.40000000,2227.65018000,78494448.49990430,47855,1237.31757000,43597658.40701180
1642917600,35456.40000000,35600.47000000,35165.22000000,35279.83000000,2127.59829000,75216270.65530760,48333,1055.91059000,37343124.01384700
1642921200,35279.84000000,35758.64000000,35221.79000000,35571.19000000,2491.21573000,88602255.43153340,58115,1298.71844000,46183585.87837100
1642924800,35571.19000000,35961.23000000,35325.03000000,35846.77000000,3322.40868000,118372234.53320630,71205,1739.39668000,61976738.56236570
1642928400,35846.77000000,36150.76000000,35738.61000000,35882.35000000,3097.09365000,111342533.75707420,71805,1573.16273000,56556504.64134190
1642932000,35877.41000000,35948.74000000,35577.00000000,35902.12000000,2006.87413000,71816218.80138080,50611,943.66856000,33780048.39836860
1642935600,35902.12000000,35906.76000000,35608.38000000,35686.29000000,1186.28742000,42394977.34961160,41412,620.96739000,22192415.37384660
1642939200,35686.29000000,35832.36000000,35557.92000000,35803.21000000,1477.86519000,52715923.79850790,39326,761.67184000,27169988.26941610
1642942800,35803.21000000,36055.00000000,35700.45000000,35969.27000000,1067.45596000,38284943.29819350,35678,579.05559000,20771467.64123660
1642946400,35969.28000000,36080.50000000,35050.40000000,35323.85000000,2815.83709000,99886604.31187130,67873,1310.43338000,46485976.54109110
1642950000,35323.85000000,35374.31000000,35111.56000000,35287.58000000,1220.17508000,43008070.99977410,37276,614.62957000,21663421.90587480
1642953600,35282.66000000,35450.00000000,35156.00000000,35228.45000000,1092.05916000,38543690.97615390,36691,567.62347000,20034068.83077920
1642957200,35228.44000000,35445.49000000,35189.99000000,35332.60000000,679.94542000,24020395.32473100,25473,360.16939000,12723432.79235400
1642960800,35332.59000000,35398.38000000,34870.01000000,34956.27000000,1680.38554000,58989817.78799350,45093,789.72269000,27725303.39140530
1642964400,34956.28000000,35205.52000000,34601.01000000,34775.45000000,2427.93169000,84669563.14778310,57275,1153.73718000,40220789.47609750
1642968000,34775.45000000,35387.80000000,34707.58000000,35300.13000000,1423.74465000,50025996.26528800,42619,746.43340000,26226320.76182400
1642971600,35300.13000000,35566.66000000,35083.76000000,35346.15000000,1220.14574000,43116581.39301390,36903,600.23911000,21215572.81077690
1642975200,35346.15000000,35545.76000000,35273.15000000,35508.47000000,879.09708000,31120283.90570720,28885,439.12248000,15547206.09044490
1642978800,35508.47000000,36499.00000000,35383.36000000,36244.55000000,5413.71115000,195804137.42430890,98141,3219.80656000,116437889.69093770
1642982400,36244.55000000,36251.50000000,35744.18000000,35840.29000000,2840.75148000,102102834.48416570,69950,1649.36722000,59275163.63809550
1642986000,35840.30000000,36042.21000000,35600.00000000,35652.22000000,1768.74664000,63297560.93409360,37961,792.72664000,28367175.77627410
1642989600,35650.01000000,35715.01000000,35160.51000000,35201.17000000,1378.44743000,48903327.14097970,36140,626.34479000,22210998.31536230
1642993200,35201.17000000,35399.99000000,35169.00000000,35338.26000000,1177.47497000,41556120.85290980,31323,586.00712000,20681625.55095710
1642996800,35338.25000000,35473.45000000,35065.00000000,35123.56000000,1125.94361000,39737347.70922970,30864,501.63640000,17704823.02195220
1643000400,35123.57000000,35249.27000000,34936.37000000,35184.06000000,1446.73836000,50733550.39335440,36117,582.34345000,20424383.69593450
1643004000,35184.06000000,35356.65000000,35054.01000000,35265.37000000,866.09930000,30522183.17182730,29069,396.51756000,13973736.90201700
1643007600,35265.14000000,35314.95000000,34811.87000000,34888.81000000,1539.02685000,54005865.23056620,43712,679.71347000,23857078.71139530
1643011200,34887.90000000,35562.15000000,34792.53000000,34959.79000000,2826.29586000,99168690.82430580,63424,1348.99824000,47342194.70694240
1643014800,34959.79000000,35093.13000000,34401.50000000,34512.20000000,4020.43347000,139407899.92241840,87922,1895.45518000,65750674.88061560
1643018400,34510.04000000,34600.00000000,33250.00000000,33276.59000000,9899.63705300,334231792.69274716,182457,4365.63704800,147367715.60492349
1643022000,33276.59000000,34249.88000000,33029.54000000,33697.11000000,7055.75011200,237428386.63760568,127032,3357.58890000,113006201.53812080
1643025600,33697.12000000,33890.00000000,33036.44000000,33114.90000000,4676.83642000,156482970.79080660,103245,2143.15488000,71739539.98461760
1643029200,33114.89000000,33776.02000000,32917.17000000,33335.23000000,5992.27163600,200078315.99577820,126120,3092.19342000,103311422.82497787
1643032800,33335.23000000,34138.16000000,33100.00000000,33622.71000000,6736.36178000,226488332.62662520,133127,3407.28290000,114619428.50710780
1643036400,33622.70000000,34388.38000000,33222.74000000,34233.95000000,5093.02808000,172570425.48342360,115635,2793.45235000,94680125.20921040
1643040000,34237.31000000,34576.01000000,33803.13000000,34417.76000000,5092.20170000,174263787.45966300,112914,2817.43784000,96444773.46777540
1643043600,34417.75000000,35535.69000000,34164.58000000,35363.10000000,6482.58003000,225909003.55030020,127009,3698.81740000,128907918.15372730
1643047200,35363.11000000,36436.00000000,35190.13000000,36179.99000000,6898.86151000,247909177.45522750,133434,3864.18252000,138825998.99240750
1643050800,36179.99000000,36340.54000000,35652.04000000,36066.40000000,3343.88880000,120196083.67963380,75403,1724.86125000,62003883.52437290
1643054400,36066.40000000,37550.00000000,35951.13000000,37220.05000000,5870.45082000,215024618.08692150,127157,3255.89312000,119283581.62877860
1643058000,37218.56000000,37264.93000000,36711.00000000,36805.22000000,2593.81306000,95794669.76914730,67977,1262.20149000,46623010.59463170
1643061600,36807.92000000,36842.95000000,36187.99000000,36369.44000000,1787.55587000,65317320.73043330,59545,902.31639000,32964502.61978610
1643065200,36369.43000000,36767.09000000,36355.29000000,36660.35000000,1391.55837000,50911320.48102630,41815,725.14336000,26524742.99251650
1643068800,36660.35000000,36691.87000000,36012.01000000,36037.58000000,2316.45521000,84251720.48097570,59504,1141.64320000,41520621.50181390
1643072400,36038.09000000,36196.14000000,35955.43000000,36125.31000000,1476.27625000,53286769.73938720,43569,784.49303000,28318861.00436410
1643076000,36125.31000000,36335.48000000,36084.85000000,36317.27000000,1219.60501000,44141777.94702280,32947,681.99562000,24682524.01073970
1643079600,36317.26000000,36460.03000000,36166.44000000,36424.49000000,1243.18572000,45132061.30819290,30535,619.03573000,22473953.28354070
1643083200,36424.50000000,36496.62000000,35869.39000000,35950.00000000,1385.55765000,50155509.40022510,34496,652.76813000,23630871.42447140
1643086800,35950.01000000,36110.81000000,35828.56000000,36054.81000000,1074.45012000,38653030.67834370,30914,534.77016000,19237515.06336740
1643090400,36054.81000000,36150.92000000,35835.01000000,35843.89000000,1178.97473000,42443243.35911930,32204,574.28024000,20672906.60193870
1643094000,35843.89000000,36106.00000000,35701.00000000,36044.01000000,2304.11612000,82756195.47282450,39204,1258.34417000,45204235.70398480
1643097600,36044.01000000,36564.07000000,36003.30000000,36070.55000000,2586.71157000,93702104.04557470,58795,1294.81550000,46901181.67759060
1643101200,36070.55000000,36510.00000000,36040.01000000,36409.42000000,1732.94507000,62923599.93287680,46316,849.83376000,30857314.08400840
1643104800,36409.42000000,36800.00000000,36287.89000000,36430.39000000,2119.05038000,77303580.65668180,58590,1019.69560000,37202539.22086410
1643108400,36430.38000000,36600.44000000,36227.52000000,36406.00000000,1671.86116000,60864616.33128030,49973,829.37520000,30194010.43602310
1643112000,36406.00000000,36777.77000000,36201.68000000,36519.13000000,2239.52587000,81702380.07851550,58332,1203.30230000,43908345.29912570
1643115600,36519.12000000,36579.99000000,36259.10000000,36498.00000000,2008.17575000,73118067.81956610,63309,1000.52554000,36429503.00571400
1643119200,36497.39000000,37149.42000000,36252.00000000,36299.99000000,5493.26524000,201488179.65331000,130139,2888.12575000,105938063.51070840
1643122800,36299.99000000,36780.00000000,35967.33000000,36530.00000000,3943.20294000,143459302.29626000,86662,1954.36935000,71096403.77357540
1643126400,36530.00000000,37086.64000000,36492.48000000,36837.70000000,2613.07831000,96144385.00385430,60676,1314.29128000,48345472.09641970
1643130000,36837.70000000,37481.75000000,36800.00000000,37273.33000000,3299.07838000,122764699.35186690,77629,1628.26355000,60592626.09845780
1643133600,37273.32000000,37545.14000000,37120.00000000,37320.08000000,2103.98592000,78549569.01327110,55817,1072.64131000,40053530.40102070
1643137200,37320.08000000,37421.00000000,36920.01000000,37067.13000000,1939.39675000,72116481.51196860,50720,969.22047000,36044793.04630220
1643140800,37067.13000000,37103.15000000,36616.35000000,36859.79000000,2160.03461000,79667758.95524180,50921,1141.97101000,42119416.86581990
1643144400,36859.80000000,36905.87000000,36421.56000000,36556.04000000,1507.44273000,55174173.47209760,39173,744.77066000,27260471.86902200
1643148000,36556.04000000,36791.16000000,36432.73000000,36791.16000000,721.19563000,26417529.66987330,28172,383.76771000,14056866.87350790
1643151600,36791.16000000,37042.53000000,36707.34000000,36958.32000000,894.83071000,33007478.32140920,29649,446.12949000,16456108.75130250
1643155200,36958.32000000,37000.00000000,36560.16000000,36638.50000000,1135.86622000,41784339.73015440,39232,571.17075000,21011546.69762020
1643158800,36638.55000000,36916.23000000,36550.20000000,36851.85000000,1621.53947000,59481069.42904340,34996,845.63433000,31013141.49500390
1643162400,36851.85000000,37047.83000000,36784.70000000,36812.89000000,1034.88206000,38177142.07876460,30599,478.53264000,17655135.17940610
1643166000,36812.90000000,37522.24000000,36790.81000000,37389.76000000,3049.74993000,113607000.40755540,58765,1390.71013000,51761755.16589890
1643169600,37389.77000000,37876.80000000,37248.87000000,37789.73000000,2641.98665000,99189065.03693960,56665,1341.05355000,50355944.93210050
1643173200,37789.73000000,37974.43000000,37590.01000000,37600.00000000,1884.23041000,71101965.24960620,48269,933.03227000,35212572.04435340
1643176800,37600.01000000,37798.46000000,37202.47000000,37288.56000000,2250.39767000,84294269.28803090,50599,1248.78478000,46763419.27602790
1643180400,37288.56000000,37400.00000000,37109.37000000,37338.59000000,1597.98349000,59509060.16802840,39090,832.10500000,30987487.14818680
1643184000,37338.60000000,37700.17000000,37324.58000000,37591.42000000,1817.91907000,68221243.47282870,41124,944.53039000,35444300.74606870
1643187600,37591.42000000,37975.57000000,37563.47000000,37650.00000000,2418.87524000,91358201.65198560,52582,1228.29176000,46390244.92891630
1643191200,37650.01000000,38173.20000000,37550.00000000,37940.46000000,2096.40733000,79316618.76295980,48582,1202.41662000,45525411.69992510
1643194800,37940.46000000,38248.92000000,37778.18000000,38072.77000000,2974.73728000,112929972.21815160,58842,1464.90668000,55608308.90007700
1643198400,38072.77000000,38090.61000000,37742.76000000,37749.20000000,1935.96958000,73279097.64924920,49416,976.52113000,36960494.36487190
1643202000,37749.68000000,38275.00000000,37475.01000000,38193.48000000,3545.65050000,134350409.40628930,73334,1810.74798000,68653512.88301520
1643205600,38193.48000000,38499.00000000,38055.76000000,38223.52000000,3824.86357000,146422245.95399170,87563,2048.69609000,78417669.47026910
1643209200,38223.51000000,38369.03000000,37819.97000000,37985.00000000,3486.56576000,132631386.32683870,74110,1838.35289000,69941364.17041240
1643212800,37985.01000000,38295.65000000,37911.66000000,38264.86000000,1682.49321000,64118533.82789810,44172,883.94819000,33689861.29080310
1643216400,38264.85000000,38380.01000000,38007.03000000,38040.90000000,1917.78472000,73223454.25750680,45366,927.42345000,35412420.84112550
1643220000,38040.90000000,38300.00000000,37565.00000000,37961.15000000,3544.88678000,134143037.16980330,84071,1782.66090000,67472962.05059830
1643223600,37961.15000000,38919.98000000,37311.58000000,37579.90000000,12243.82668000,467151437.53015870,259440,6067.57826000,231628431.23072070
1643227200,37576.67000000,37580.03000000,36668.23000000,37015.05000000,6182.33781000,229085143.71433430,133593,3077.55885000,114052438.89698640
1643230800,37015.05000000,37181.85000000,36322.54000000,36323.08000000,3204.91046000,117563638.12178380,75801,1569.99106000,57622549.19169380
1643234400,36327.35000000,36583.80000000,36234.63000000,36509.40000000,2050.62594000,74636987.28335500,55148,1001.08385000,36443373.99699750
1643238000,36509.41000000,36886.68000000,36439.02000000,36809.34000000,1685.67053000,61916657.95559990,43109,774.58387000,28450601.86214540
1643241600,36807.24000000,37080.00000000,36655.79000000,37004.43000000,2074.29018000,76648240.01843750,44645,933.44230000,34493152.06290890
1643245200,37004.43000000,37005.84000000,35833.56000000,35882.21000000,3376.02847000,122664756.85844700,65283,1332.69457000,48396761.06828530
1643248800,35882.21000000,36041.84000000,35681.77000000,36008.69000000,2675.43678000,95958933.40808070,58335,1387.00556000,49771409.52854480
1643252400,36008.69000000,36243.32000000,35507.01000000,35745.70000000,2650.83156000,95048649.43467810,68407,1270.88110000,45574304.30689460
1643256000,35745.70000000,36000.00000000,35692.61000000,35930.80000000,2846.15453000,101986369.75045940,55369,1740.03242000,62349749.25917050
1643259600,35930.80000000,36091.00000000,35820.44000000,35973.39000000,2262.56977000,81422491.82773100,45819,1326.10592000,47728081.61891530
1643263200,35977.88000000,36175.64000000,35818.77000000,36139.09000000,1872.14471000,67380261.39014340,37745,898.83502000,32354032.65533240
1643266800,36139.09000000,36303.80000000,35915.00000000,36173.87000000,1860.34114000,67290479.58731850,39142,790.34060000,28596579.74557700
1643270400,36177.17000000,36500.00000000,35815.80000000,36450.00000000,2112.75603000,76471897.16743040,50789,1153.41386000,41765021.94048170
1643274000,36449.99000000,36611.21000000,36333.00000000,36525.85000000,2294.32365000,83733029.11908880,59717,1173.97541000,42844464.58943100
1643277600,36525.84000000,36649.61000000,36290.31000000,36318.22000000,1385.52094000,50577494.69624950,47133,642.92230000,23478200.58805410
